modeling_universe_id,modeling_universe_name,modeling_role,modeling_universe_rule,feature_id,source_file,system_pair,origin,origin_frame,target_body,target_frame,same_or_cross,origin_category,coverage_tier_normalized,coverage_validity_class,characterization_status,engine_candidate_strength,candidate_strength_rank,representation_development_reason,primary_modeling_track,analysis_layers_present,has_paper1_data,has_phase1p5_data,has_fsa_data,has_hlon_data,has_step2c_data,has_operating_point_data,has_priority_data,has_phase3c_data,has_HS_fields,has_LS_fields,has_BHW_fields,has_GHL_fields,margin_track_status,paper1_HS_peak_degree,paper1_LS_peak_degree,paper1_HS_peak_lift,paper1_LS_peak_lift,paper1_HS_support,paper1_LS_support,hlon_HS_peak_degree,hlon_LS_peak_degree,hlon_HS_peak_lift,hlon_LS_peak_lift,hlon_HS_support,hlon_LS_support,step2c_HS_peak_degree,step2c_LS_peak_degree,step2c_HS_peak_lift,step2c_LS_peak_lift,operating_HS_peak_degree,operating_LS_peak_degree,operating_HS_peak_lift,operating_LS_peak_lift,fsa_operational_class,fsa_resolution_mode,fsa_recommended_resolution,fsa_velocity,fsa_drift,descriptor_evidence_only,requires_oof_validation_before_candidate_selection,safe_for_direct_predictive_claim,holdout_status,target_track,margin_track_status_note,predictive_claim_status,universe_manifest_version,universe_manifest_input_sha256,universe_manifest_seed,universe_manifest_run_timestamp_utc
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc x ME G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,Asc,G-AZ,ME,G-AZ,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,242.0,298.0,3.750081332552541,10.55392785204175,,,,,,,,,216.0,226.0,1.1857981997545677,1.4902403978107492,216.0,226.0,1.1857981997545677,1.4902403978107492,same-slate-discriminator,same-slate,5.0,5.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc x SU G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,Asc,G-AZ,SU,G-AZ,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,251.0,242.0,3.750081332552541,10.55392785204175,,,,,,,,,223.0,7.0,1.6551766538240842,1.713776457482362,223.0,13.0,1.6551766538240842,1.7341785581666755,same-slate-discriminator,same-slate,5.0,4.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc x VE G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,Asc,G-AZ,VE,G-AZ,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,283.0,296.0,5.625121998828812,10.55392785204175,,,,,,,,,49.0,265.0,1.1993742075126494,1.999405867062756,49.0,265.0,1.1993742075126494,1.999405867062756,same-slate-discriminator,same-slate,6.0,5.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA x ME G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,EA,G-AZ,ME,G-AZ,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,215.0,343.0,2.850061812739931,10.55392785204175,,,,,,,,,217.0,217.0,1.199570536569371,1.2539827737675815,217.0,217.0,1.199570536569371,1.2539827737675815,same-slate-discriminator,same-slate,5.0,4.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA x SU G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,EA,G-AZ,SU,G-AZ,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,206.0,285.0,2.6935680340545654,5.2769639260208745,,,,,,,,,207.0,7.0,1.4804064481407957,1.713776457482362,207.0,9.0,1.4804064481407957,1.713776457482362,marginal,same-slate,4.0,4.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA x VE G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,EA,G-AZ,VE,G-AZ,same,angle_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,291.0,272.0,5.625121998828812,10.55392785204175,,,,,,,,,73.0,248.0,1.1165497853058088,1.5121556977785546,73.0,248.0,1.1165497853058088,1.5121556977785546,same-slate-discriminator,same-slate,5.0,5.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME x SU G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,ME,G-AZ,SU,G-AZ,same,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,97.0,135.0,5.625121998828812,10.55392785204175,,,,,,,,,64.0,91.0,1.165186824202071,1.3820777882922273,64.0,91.0,1.165186824202071,1.3820777882922273,marginal,same-slate,1.0,1.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME x VE G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,ME,G-AZ,VE,G-AZ,same,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,217.0,188.0,2.134137194707173,10.55392785204175,,,,,,,,,212.0,236.0,1.6814492991228789,1.4058322502785,212.0,236.0,1.6814492991228789,1.4058322502785,marginal,same-slate,2.0,2.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO x ME G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,MO,G-AZ,ME,G-AZ,same,moon_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,80.0,61.0,1.4548145922454625,1.4869649951794948,,,,,,,,,79.0,308.0,1.1506950878641364,1.1522946841262824,79.0,308.0,1.1506950878641364,1.1522946841262824,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO x SU G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,MO,G-AZ,SU,G-AZ,same,moon_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,250.0,65.0,1.4464907977494987,1.4927938328492996,,,,,,,,,90.0,65.0,1.1279287223929872,1.2225237818427843,90.0,65.0,1.1279287223929872,1.2225237818427843,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO x VE G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,MO,G-AZ,VE,G-AZ,same,moon_origin,Constrained-motion,quarantine_or_special_handling,richly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,85.0,93.0,1.4589437587104497,1.4070934067832157,,,,,,,,,44.0,229.0,1.1888809292067228,1.1528177279874416,44.0,229.0,1.1888809292067228,1.1528177279874416,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc G-AZ x ME G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,Asc,G-AZ,ME,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,242.0,177.0,3.750081332552541,5.276963926020875,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc G-AZ x SU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,Asc,G-AZ,SU,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,273.0,263.0,1.7195677638777382,2.6384819630104377,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc G-AZ x VE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,Asc,G-AZ,VE,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,226.0,218.0,8.437682998243215,10.55392785204175,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA G-AZ x ME G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,EA,G-AZ,ME,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,246.0,137.0,1.8750406662762715,1.908352588630926,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA G-AZ x SU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,EA,G-AZ,SU,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,264.0,115.0,5.625121998828812,3.0868255146197305,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA G-AZ x VE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,EA,G-AZ,VE,G-LON,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,227.0,187.0,7.500162665105082,10.55392785204175,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME G-AZ x SU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,SU,G-LON,cross,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,50.0,72.0,8.437682998243217,5.276963926020876,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME G-AZ x VE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,VE,G-LON,cross,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,49.0,25.0,1.5202535598141924,1.872418648546826,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO G-AZ x ME G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,ME,G-LON,cross,moon_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,32.0,104.0,1.410241087408872,1.4236517524667454,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO G-AZ x SU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,SU,G-LON,cross,moon_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,5.0,193.0,1.5334924278145077,1.4519921899889727,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO G-AZ x VE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,VE,G-LON,cross,moon_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,49.0,253.0,1.4885106620247033,1.3739246281023518,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc G-AZ x ME G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,Asc,G-AZ,ME,G-RA,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,243.0,174.0,2.812560999414405,5.276963926020875,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc G-AZ x SU G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,Asc,G-AZ,SU,G-RA,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,270.0,261.0,2.047447002863751,2.638481963010438,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,Asc G-AZ x VE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,Asc,G-AZ,VE,G-RA,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,171.0,220.0,6.250135554254236,10.55392785204175,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA G-AZ x ME G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,ME,G-RA,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,247.0,250.0,5.625121998828812,2.579849030499094,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA G-AZ x SU G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,SU,G-RA,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,264.0,113.0,5.625121998828812,2.7524403292760744,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,EA G-AZ x VE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,VE,G-RA,cross,angle_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,229.0,186.0,7.500162665105082,10.55392785204175,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME G-AZ x SU G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,SU,G-RA,cross,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,49.0,65.0,5.625121998828813,5.276963926020875,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,ME G-AZ x VE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,VE,G-RA,cross,heliocentric_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,66.0,40.0,1.5743148980408233,1.9658530835513064,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
C,Representation-development candidates,not_first_pass_model_input,representation_development_pool == True,MO G-AZ x ME G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,ME,G-RA,cross,moon_origin,Constrained-motion,quarantine_or_special_handling,lightly_characterized,,99,quarantine_or_special_handling,representation_development_not_first_pass,1,True,False,False,False,False,False,False,False,True,True,False,False,margin_BHW_GHL_not_available,160.0,103.0,1.4767805085433672,1.4886660500849118,,,,,,,,,,,,,,,,,,,,,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
