modeling_universe_id,modeling_universe_name,modeling_role,modeling_universe_rule,feature_id,source_file,system_pair,origin,origin_frame,target_body,target_frame,same_or_cross,origin_category,coverage_tier_normalized,coverage_validity_class,characterization_status,engine_candidate_strength,candidate_strength_rank,representation_development_reason,primary_modeling_track,analysis_layers_present,has_paper1_data,has_phase1p5_data,has_fsa_data,has_hlon_data,has_step2c_data,has_operating_point_data,has_priority_data,has_phase3c_data,has_HS_fields,has_LS_fields,has_BHW_fields,has_GHL_fields,margin_track_status,paper1_HS_peak_degree,paper1_LS_peak_degree,paper1_HS_peak_lift,paper1_LS_peak_lift,paper1_HS_support,paper1_LS_support,hlon_HS_peak_degree,hlon_LS_peak_degree,hlon_HS_peak_lift,hlon_LS_peak_lift,hlon_HS_support,hlon_LS_support,step2c_HS_peak_degree,step2c_LS_peak_degree,step2c_HS_peak_lift,step2c_LS_peak_lift,operating_HS_peak_degree,operating_LS_peak_degree,operating_HS_peak_lift,operating_LS_peak_lift,fsa_operational_class,fsa_resolution_mode,fsa_recommended_resolution,fsa_velocity,fsa_drift,descriptor_evidence_only,requires_oof_validation_before_candidate_selection,safe_for_direct_predictive_claim,holdout_status,target_track,margin_track_status_note,predictive_claim_status,universe_manifest_version,universe_manifest_input_sha256,universe_manifest_seed,universe_manifest_run_timestamp_utc
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x CE G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,Asc,G-AZ,CE,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,326.0,264.0,1.5262020492474626,1.3475213537863446,,,,,,,,,66.0,100.0,1.1484899230616092,1.1924885887054206,66.0,100.0,1.1484899230616092,1.1924885887054206,same-slate-discriminator,same-slate,6.0,6.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x JN G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,Asc,G-AZ,JN,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,30.0,223.0,1.5240375899380616,1.486882858488932,,,,,,,,,122.0,46.0,1.1796359225472317,1.222164300608415,122.0,46.0,1.1796359225472317,1.222164300608415,same-slate-discriminator,same-slate,6.0,5.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x MA G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,Asc,G-AZ,MA,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,255.0,309.0,1.5908556398789235,1.5871979817725308,,,,,,,,,324.0,317.0,1.2067297771722387,1.2576907873459269,324.0,317.0,1.2067297771722387,1.2576907873459269,same-slate-discriminator,same-slate,6.0,6.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x MO G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,Asc,G-AZ,MO,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,77.0,224.0,1.6716893999674716,1.440831437821248,,,,,,,,,223.0,93.0,1.1653548244650902,1.208887957560172,223.0,93.0,1.1653548244650902,1.208887957560172,same-slate-discriminator,same-slate,6.0,5.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x PA G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,Asc,G-AZ,PA,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,78.0,36.0,1.695358603224607,1.4925301404501168,,,,,,,,,12.0,358.0,1.1921132377863024,1.1908830016051557,10.0,358.0,1.261086974342159,1.1908830016051557,same-slate-discriminator,same-slate,5.0,5.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc x VS G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,Asc,G-AZ,VS,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,260.0,74.0,1.6242742183490926,1.51037895038553,,,,,,,,,260.0,296.0,1.293803853393489,1.2028245438246274,260.0,296.0,1.293803853393489,1.2028245438246274,same-slate-discriminator,same-slate,6.0,5.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA x CE G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,EA,G-AZ,CE,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,117.0,266.0,1.614162671065727,1.7456962760765442,,,,,,,,,73.0,275.0,1.175103771546103,1.216569707472047,73.0,275.0,1.175103771546103,1.216569707472047,same-slate-discriminator,same-slate,6.0,6.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA x JN G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,EA,G-AZ,JN,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,93.0,82.0,1.4303290138903424,1.4630199854684136,,,,,,,,,72.0,66.0,1.195712900421412,1.290914676849499,72.0,66.0,1.195712900421412,1.290914676849499,same-slate-discriminator,same-slate,6.0,5.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA x MA G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,EA,G-AZ,MA,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,283.0,66.0,1.5545152353689522,1.469157501733597,,,,,,,,,294.0,120.0,1.2532051807525209,1.2655579993715904,294.0,120.0,1.2532051807525209,1.2655579993715904,same-slate-discriminator,same-slate,6.0,6.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA x MO G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,EA,G-AZ,MO,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,290.0,277.0,1.5722237440281048,1.429866283545432,,,,,,,,,66.0,299.0,1.261086974342159,1.1368616104090916,66.0,299.0,1.261086974342159,1.1368616104090916,same-slate-discriminator,same-slate,6.0,5.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA x PA G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,EA,G-AZ,PA,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,92.0,311.0,1.5233223218540295,1.3972028917920862,,,,,,,,,43.0,3.0,1.1864173508613736,1.181200218579137,43.0,3.0,1.1864173508613736,1.181200218579137,same-slate-discriminator,same-slate,6.0,6.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA x VS G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,EA,G-AZ,VS,G-AZ,same,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,False,True,False,True,True,True,False,True,True,True,True,margin_BHW_GHL_available_but_paused,307.0,281.0,1.824230844189646,1.5383566126494372,,,,,,,,,304.0,89.0,1.208007841895247,1.2292159622274736,260.0,89.0,1.2343690299705037,1.2292159622274736,same-slate-discriminator,same-slate,6.0,6.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",ME x CE G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,ME,G-AZ,CE,G-AZ,same,heliocentric_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,191.0,123.0,1.503367585589492,1.4484998064283785,,,,,,,,,105.0,43.0,1.162048730283875,1.1405426726546402,105.0,43.0,1.162048730283875,1.1405426726546402,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",ME x JN G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,ME,G-AZ,JN,G-AZ,same,heliocentric_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,24.0,116.0,1.4957092683548672,1.5902710106880342,,,,,,,,,229.0,119.0,1.2098989421732893,1.2274767510252318,229.0,119.0,1.2098989421732893,1.2274767510252318,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",ME x MA G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,ME,G-AZ,MA,G-AZ,same,heliocentric_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,163.0,239.0,1.6453012156504287,1.5416782748746882,,,,,,,,,157.0,241.0,1.269145038075975,1.2625254320806374,157.0,241.0,1.269145038075975,1.2625254320806374,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",ME x PA G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,ME,G-AZ,PA,G-AZ,same,heliocentric_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,257.0,246.0,1.497261078605676,1.4414093558766174,,,,,,,,,254.0,72.0,1.1963120414706518,1.14948420928695,254.0,72.0,1.1963120414706518,1.14948420928695,marginal,same-slate,4.0,4.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",ME x VS G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,ME,G-AZ,VS,G-AZ,same,heliocentric_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,175.0,257.0,1.503347800163108,1.5674746321428144,,,,,,,,,122.0,249.0,1.2092068140052985,1.1956579935923457,122.0,249.0,1.2092068140052985,1.1956579935923457,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",MO x CE G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,MO,G-AZ,CE,G-AZ,same,moon_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,230.0,89.0,1.5102050232199435,1.4156701077527574,,,,,,,,,69.0,52.0,1.2117400927374662,1.2005851556538525,69.0,52.0,1.2117400927374662,1.2005851556538525,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",MO x JN G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,MO,G-AZ,JN,G-AZ,same,moon_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,315.0,61.0,1.430367723852039,1.513688877848638,,,,,,,,,238.0,182.0,1.1587474554819317,1.1535033848438974,238.0,182.0,1.1587474554819317,1.1535033848438974,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",MO x MA G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,MO,G-AZ,MA,G-AZ,same,moon_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,96.0,256.0,1.451995431132458,1.4561454490158534,,,,,,,,,91.0,242.0,1.2031059640275774,1.1593193682968916,91.0,242.0,1.2031059640275774,1.1593193682968916,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",MO x PA G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,MO,G-AZ,PA,G-AZ,same,moon_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,240.0,244.0,1.3993558692059171,1.4334546510034738,,,,,,,,,159.0,78.0,1.132266261909358,1.1750576976408598,159.0,78.0,1.132266261909358,1.1750576976408598,marginal,same-slate,4.0,4.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",MO x VS G-AZ,MLB 2000-no02-2024 G-AZ to G-AZ aspect features.csv,G-AZ x G-AZ,MO,G-AZ,VS,G-AZ,same,moon_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,287.0,258.0,1.6232577180694516,1.5963288722443087,,,,,,,,,314.0,70.0,1.151230949130969,1.1666233050536778,314.0,70.0,1.151230949130969,1.1666233050536778,marginal,same-slate,3.0,3.0,,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc G-AZ x MO G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,Asc,G-AZ,MO,G-LON,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,True,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,78.0,155.0,1.3323805834788371,1.4083869707316492,,,,,,,,,293.0,103.0,1.1265293071046585,1.1612532307816748,293.0,103.0,1.1265293071046585,1.1612532307816748,marginal,same-slate,2.0,2.0,13.86018332121963,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA G-AZ x MO G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,EA,G-AZ,MO,G-LON,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,344.0,130.0,1.4571321943054247,1.5340068448802882,,,,,,,,,285.0,34.0,1.1319654411330644,1.122115537637261,285.0,34.0,1.1319654411330644,1.122115537637261,marginal,same-slate,2.0,1.0,13.428893435292366,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",Asc G-AZ x MO G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,Asc,G-AZ,MO,G-RA,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,5,True,True,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,323.0,263.0,1.5055371969469098,1.4440330172505669,,,,,,,,,43.0,101.0,1.1398570424593255,1.1698301279473495,43.0,101.0,1.1398570424593255,1.1698301279473495,marginal,same-slate,2.0,2.0,13.780763887052444,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
B,Tier A+B+C engine candidates,expanded_first_pass_increment,"engine_candidate_pool == True AND coverage_tier_normalized in {'Tier A','Tier B','Tier C'}",EA G-AZ x MO G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,MO,G-RA,cross,angle_origin,Tier A,coverage_clean,richly_characterized,A_rich_clean,1,,HS_LS_first_pass_candidate,4,True,False,True,False,True,True,False,False,True,True,True,True,margin_BHW_GHL_available_but_paused,344.0,127.0,1.4201800689247783,1.6180270874159357,,,,,,,,,284.0,359.0,1.1337324171089225,1.1521999911887064,284.0,359.0,1.1337324171089225,1.1521999911887064,marginal,same-slate,2.0,1.0,13.333333333333334,True,True,False,sealed_not_used,HS_LS,BHW/GHL fields carried when available but not part of first-pass HS/LS model scope.,descriptor_inventory_only_requires_fold_clean_oof_validation,v1.7,f54f4976ee179d7fa5416c8165a90f4e28acd617ec3055f9c9fe9636fff21eab,20260615,2026-06-18T17:40:56Z
